repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
archlinux/aur,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
noa-damanjodi/noa-data,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
viceconti-hub/portale,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
antlogist/laravel-filament-dataset-manager,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
Trollz1004/ANTIGRAVITY,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
aylisrg/Platform-Delovoy,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
archlinux/signstar,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
bobfile666/bob-files,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
maitrungduc1410/webrtc,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
NimzzMihate/alya-data,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
AceSeat/MacUniversalE2eTestRepo,4,1,0.0,4.0,0.0625,2,1.75039678770507,-0.09130650537769823,-0.47090748348738626,1.810181801347758,-3.32345198207379,3.9239353496477887,3.9239353496477887,distinct_branches
MaverickD650/home-operations,2,1,1.0,2.0,0.3333333333333333,2,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,-2.3048755584368754,3.9239353496477887,3.9239353496477887,distinct_branches
evwbr/sc,7,1,0.0,7.0,0.1111111111111111,0,3.6707460217543284,-0.09130650537769823,-0.47090748348738626,3.782103433155619,-3.1406305727030617,-0.24030546863274127,3.782103433155619,events_per_actor
nyf-smartlab/test,7,1,0.0,7.0,0.058823529411764705,0,3.6707460217543284,-0.09130650537769823,-0.47090748348738626,3.782103433155619,-3.337278811353929,-0.24030546863274127,3.782103433155619,events_per_actor
Kyoko981/StatisticheChiamate,7,1,0.0,7.0,0.056,0,3.6707460217543284,-0.09130650537769823,-0.47090748348738626,3.782103433155619,-3.3478978162410757,-0.24030546863274127,3.782103433155619,events_per_actor
Havran001/tennis-scout,7,1,0.0,7.0,0.0660377358490566,0,3.6707460217543284,-0.09130650537769823,-0.47090748348738626,3.782103433155619,-3.310146919936298,-0.24030546863274127,3.782103433155619,events_per_actor
greopablo/ai-avatar-studio,2,1,0.0,2.0,0.016666666666666666,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.495826453766191,-0.24030546863274127,3.495826453766191,events_per_second
miguelangelortegaalvarez-a11y/academia-esparta-web,2,1,0.0,2.0,0.01680672268907563,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.495299717412662,-0.24030546863274127,3.495299717412662,events_per_second
johnmath/gpu-dashboard,2,1,0.0,2.0,0.01694915254237288,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.494764053324327,-0.24030546863274127,3.494764053324327,events_per_second
Qithking/SwallowScreen,2,1,0.0,2.0,0.017094017094017096,1,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.4942192325849097,1.8418149405075237,3.4942192325849097,events_per_second
ODD-DEV/marketing-dashboard,2,1,1.0,2.0,0.017391304347826087,0,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,-3.4931011656761926,-0.24030546863274127,3.4931011656761926,events_per_second
Lucschmitt/budgetscope,2,1,0.0,2.0,0.017857142857142856,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.4913491947611934,-0.24030546863274127,3.4913491947611934,events_per_second
boom-short/1M-DATABASE,2,1,0.0,2.0,0.017857142857142856,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,-3.4913491947611934,-0.24030546863274127,3.4913491947611934,events_per_second
