repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,max_z,anomaly_feature
Mitalie/hive-transcendence,7,4,0.0,1.75,0.0006934812760055479,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.3545294122567118,5.042030367216861,unique_actors
zpratt/lousy-agents,7,4,0.42857142857142855,1.75,0.0025343953656770456,0.3657479909997207,5.042030367216861,0.4606157778660045,-0.029638865130713756,-1.3507774559812322,5.042030367216861,unique_actors
gofiber/fiber,6,4,0.16666666666666666,1.5,0.000813228517213337,0.2876870357974118,5.042030367216861,-0.16595016817446784,-0.04975603674690208,-1.3542853561024122,5.042030367216861,unique_actors
NatLibFi/Skosmos,6,4,0.0,1.5,0.0008843036109064112,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.3541404983682528,5.042030367216861,unique_actors
Cratis/Chronicle,12,4,0.16666666666666666,3.0,0.0015919342000530645,0.7560527670112656,5.042030367216861,-0.16595016817446784,0.07094699295022784,-1.3526982805892884,5.042030367216861,unique_actors
ministryofjustice/opg-sirius-header,5,4,0.4,1.25,0.0012065637065637065,0.20962608059510282,5.042030367216861,0.392263129207044,-0.0698732083630904,-1.3534837019457464,5.042030367216861,unique_actors
TomaszOlszewski42/IO2_FlatShare,6,4,0.0,1.5,0.0005612722170252573,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.3547988667691733,5.042030367216861,unique_actors
jamesc/beamtalk,55,4,0.10909090909090909,13.75,0.004919499105545617,4.112673840710551,5.042030367216861,-0.30369111168419155,0.9359853724463255,-1.345916389951765,5.042030367216861,unique_actors
snyk/snyk-ls,12,4,0.0,3.0,0.0008812513769552765,0.7560527670112656,5.042030367216861,-0.5646739520184048,0.07094699295022784,-1.354146719108477,5.042030367216861,unique_actors
Miri327/Room-layout-project,7,4,0.0,1.75,0.0013177710843373493,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.353257050837333,5.042030367216861,unique_actors
workadventure/workadventure,10,4,0.0,2.5,0.0007406858751203614,0.5999308566066477,5.042030367216861,-0.5646739520184048,0.030712649717851204,-1.3544332048384113,5.042030367216861,unique_actors
ckeditor/ckeditor5,6,4,0.16666666666666666,1.5,0.0016606698034874066,0.2876870357974118,5.042030367216861,-0.16595016817446784,-0.04975603674690208,-1.3525581909565885,5.042030367216861,unique_actors
MicrosoftDocs/msteams-docs,6,4,0.3333333333333333,1.5,0.0007323324789454412,0.2876870357974118,5.042030367216861,0.2327736156694691,-0.04975603674690208,-1.3544502298464633,5.042030367216861,unique_actors
Mbed-TLS/mbedtls,7,4,0.5714285714285714,1.75,0.0008450024142926122,0.3657479909997207,5.042030367216861,0.8023790211608076,-0.029638865130713756,-1.3542205979079849,5.042030367216861,unique_actors
giantswarm/cluster-aws,4,4,0.75,1.0,0.020942408376963352,0.13156512539279383,5.042030367216861,1.2295830752793115,-0.08999037997927872,-1.3132601919631541,5.042030367216861,unique_actors
1Panel-dev/CordysCRM,8,4,0.125,2.0,0.0009768009768009768,0.4438089462020297,5.042030367216861,-0.26563111413545204,-0.009521693514525437,-1.3539519800259898,5.042030367216861,unique_actors
super-linter/super-linter,16,4,0.6875,4.0,0.0015808714553897836,1.0682965878205015,5.042030367216861,1.0800616563378351,0.15141567941498113,-1.352720827504702,5.042030367216861,unique_actors
ClickHouse/clickhouse-docs,4,4,0.5,1.0,0.0006594131223211342,0.13156512539279383,5.042030367216861,0.6314973995134061,-0.08999037997927872,-1.3545988463621528,5.042030367216861,unique_actors
arkade-os/wallet,5,4,0.2,1.25,0.0008545547769612033,0.20962608059510282,5.042030367216861,-0.08620541140568039,-0.0698732083630904,-1.3542011292933107,5.042030367216861,unique_actors
ministryofjustice/hmpps-prisoner-to-nomis-update,22,4,0.6363636363636364,5.5,0.003353147386069197,1.5366623190343554,5.042030367216861,0.9577259499311728,0.27211870911211106,-1.3491087622609728,5.042030367216861,unique_actors
DFE-Digital/teaching-record-system,7,4,0.7142857142857143,1.75,0.0077348066298342545,0.3657479909997207,5.042030367216861,1.1441422644556107,-0.029638865130713756,-1.340178528096927,5.042030367216861,unique_actors
is-a-dev/register,18,4,0.1111111111111111,4.5,0.0014003423058969971,1.2244184982251194,5.042030367216861,-0.2988580961224468,0.19165002264735775,-1.3530887629119797,5.042030367216861,unique_actors
ROCm/FlyDSL,6,4,0.0,1.5,0.0005360493165371214,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.354850273415634,5.042030367216861,unique_actors
IBM/mcp-context-forge,9,4,0.0,2.25,0.000751189383190051,0.5218699014043386,5.042030367216861,-0.5646739520184048,0.010595478101662883,-1.354411797699839,5.042030367216861,unique_actors
christophehurpeau/router-segments,10,4,1.0,2.5,0.014388489208633094,0.5999308566066477,5.042030367216861,1.827668751045217,0.030712649717851204,-1.3266176964173628,5.042030367216861,unique_actors
NQCD/NQCDynamics.jl,11,4,0.36363636363636365,2.75,0.0011249744323992637,0.6779918118089566,5.042030367216861,0.30526884909563956,0.05082982133403952,-1.3536499885698374,5.042030367216861,unique_actors
software-mansion/react-native-screens,8,4,0.0,2.0,0.0006782534972445952,0.4438089462020297,5.042030367216861,-0.5646739520184048,-0.009521693514525437,-1.3545604479038418,5.042030367216861,unique_actors
auth0/nextjs-auth0,7,4,0.2857142857142857,1.75,0.0014531866306829978,0.3657479909997207,5.042030367216861,0.11885253457120142,-0.029638865130713756,-1.3529810612016628,5.042030367216861,unique_actors
sanity-io/sanity,14,4,0.42857142857142855,3.5,0.0011861391171736,0.9121746774158835,5.042030367216861,0.4606157778660045,0.11118133618260448,-1.3535253291823275,5.042030367216861,unique_actors
openDAQ/openDAQ,6,4,0.0,1.5,0.0006169665809768638,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.3546853564106458,5.042030367216861,unique_actors
WeaveMindAI/weft,4,4,0.0,1.0,0.0005095541401273885,0.13156512539279383,5.042030367216861,-0.5646739520184048,-0.08999037997927872,-1.3549042730802345,5.042030367216861,unique_actors
triggerdotdev/trigger.dev,4,4,0.25,1.0,0.0003950617283950617,0.13156512539279383,5.042030367216861,0.03341172374750067,-0.08999037997927872,-1.3551376193972104,5.042030367216861,unique_actors
communitiesuk/prsdb-webapp,8,4,0.375,2.0,0.0007371913011426465,0.4438089462020297,5.042030367216861,0.3324545616304534,-0.009521693514525437,-1.3544403271092653,5.042030367216861,unique_actors
Mininglamp-AI/Mano-P,4,4,0.0,1.0,0.0005937360843105239,0.13156512539279383,5.042030367216861,-0.5646739520184048,-0.08999037997927872,-1.354732702350491,5.042030367216861,unique_actors
meet9016/Upleex-super-admin-panel,7,4,0.0,1.75,0.0008182349503214494,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.3542751525202772,5.042030367216861,unique_actors
openvinotoolkit/openvino.genai,11,4,0.2727272727272727,2.75,0.000911425967354379,0.6779918118089566,5.042030367216861,0.0877831488171284,0.05082982133403952,-1.3540852204516722,5.042030367216861,unique_actors
Light-Heart-Labs/DreamServer,7,4,0.14285714285714285,1.75,0.0031559963931469793,0.3657479909997207,5.042030367216861,-0.2229107087236017,-0.029638865130713756,-1.3495105745504552,5.042030367216861,unique_actors
nl-design-system/rijkshuisstijl-community,6,4,0.3333333333333333,1.5,0.0013777267508610792,0.2876870357974118,5.042030367216861,0.2327736156694691,-0.04975603674690208,-1.3531348555428724,5.042030367216861,unique_actors
owid/etl,7,4,0.0,1.75,0.0007516374959733705,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.3544108844037877,5.042030367216861,unique_actors
Vonaman/RowingLogBook,13,4,0.0,3.25,0.001808569838619922,0.8341137222135745,5.042030367216861,-0.5646739520184048,0.09106416456641617,-1.3522567567570936,5.042030367216861,unique_actors
epam/statgpt-backend,13,4,0.0,3.25,0.001381655861409289,0.8341137222135745,5.042030367216861,-0.5646739520184048,0.09106416456641617,-1.353126847645567,5.042030367216861,unique_actors
midnghtsapphire/revvel-standards,18,4,0.2222222222222222,4.5,0.0019745502413339184,1.2244184982251194,5.042030367216861,-0.03304224022648885,0.19165002264735775,-1.3519184730658211,5.042030367216861,unique_actors
bcc-code/bcc-design,8,4,0.0,2.0,0.0006082262601687828,0.4438089462020297,5.042030367216861,-0.5646739520184048,-0.009521693514525437,-1.3547031700075376,5.042030367216861,unique_actors
CPS-Innovation/Polaris,6,4,0.16666666666666666,1.5,0.0014295925661186562,0.2876870357974118,5.042030367216861,-0.16595016817446784,-0.04975603674690208,-1.3530291481271217,5.042030367216861,unique_actors
guardian/content-api-firehose-client,10,4,0.7,2.5,0.0008423890152472412,0.5999308566066477,5.042030367216861,1.1099659401261304,0.030712649717851204,-1.3542259242613457,5.042030367216861,unique_actors
dfe-analytical-services/explore-education-statistics,8,4,0.125,2.0,0.001736111111111111,0.4438089462020297,5.042030367216861,-0.26563111413545204,-0.009521693514525437,-1.3524044344672677,5.042030367216861,unique_actors
ministryofjustice/modernisation-platform,11,4,0.8181818181818182,2.75,0.001070976535877714,0.6779918118089566,5.042030367216861,1.392697350488195,0.05082982133403952,-1.3537600413679844,5.042030367216861,unique_actors
truffle-ai/dexto,7,4,0.7142857142857143,1.75,0.0010896637608966376,0.3657479909997207,5.042030367216861,1.1441422644556107,-0.029638865130713756,-1.3537219550436013,5.042030367216861,unique_actors
pola-rs/polars,10,4,0.3,2.5,0.0010664391596459423,0.5999308566066477,5.042030367216861,0.15302885890068174,0.030712649717851204,-1.353769288968034,5.042030367216861,unique_actors
RedHatInsights/platform-frontend-ai-dev,12,4,0.08333333333333333,3.0,0.0013049151805132667,0.7560527670112656,5.042030367216861,-0.36531206009643635,0.07094699295022784,-1.35328325237998,5.042030367216861,unique_actors
ethereum-optimism/optimism,7,4,0.42857142857142855,1.75,0.0008390267289943665,0.3657479909997207,5.042030367216861,0.4606157778660045,-0.029638865130713756,-1.354232776917359,5.042030367216861,unique_actors
SchwarzIT/onyx,5,4,0.2,1.25,0.0005673436968115284,0.20962608059510282,5.042030367216861,-0.08620541140568039,-0.0698732083630904,-1.3547864925216115,5.042030367216861,unique_actors
Appsilon/mediforce,14,4,0.07142857142857142,3.5,0.0010149340292880964,0.9121746774158835,5.042030367216861,-0.39379233037100325,0.11118133618260448,-1.3538742612739931,5.042030367216861,unique_actors
ferrocene/ferrocene,14,4,0.42857142857142855,3.5,0.0014291547570436914,0.9121746774158835,5.042030367216861,0.4606157778660045,0.11118133618260448,-1.3530300404232454,5.042030367216861,unique_actors
equinor/design-system,8,4,0.25,2.0,0.0008454872120059184,0.4438089462020297,5.042030367216861,0.03341172374750067,-0.009521693514525437,-1.354219609844591,5.042030367216861,unique_actors
netlify/cli,4,4,0.25,1.0,0.0004927322000492732,0.13156512539279383,5.042030367216861,0.03341172374750067,-0.08999037997927872,-1.3549385577782527,5.042030367216861,unique_actors
GamotechSofta/offlineGame2,11,4,0.0,2.75,0.0008214472406840415,0.6779918118089566,5.042030367216861,-0.5646739520184048,0.05082982133403952,-1.3542686055700135,5.042030367216861,unique_actors
nf-core/modules,6,4,0.5,1.5,0.0007817589576547231,0.2876870357974118,5.042030367216861,0.6314973995134061,-0.04975603674690208,-1.3543494940283127,5.042030367216861,unique_actors
indice-co/Indice.Platform,10,4,0.0,2.5,0.0007540340823405218,0.5999308566066477,5.042030367216861,-0.5646739520184048,0.030712649717851204,-1.3544059999350824,5.042030367216861,unique_actors
adbrum/udata_agora,6,4,0.0,1.5,0.0006625441696113075,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.3545924649929215,5.042030367216861,unique_actors
sequentech/step,7,4,0.14285714285714285,1.75,0.0007724564113882145,0.3657479909997207,5.042030367216861,-0.2229107087236017,-0.029638865130713756,-1.354368453493634,5.042030367216861,unique_actors
FWU-DE/telli-dialog,13,4,0.0,3.25,0.0013752247963609435,0.8341137222135745,5.042030367216861,-0.5646739520184048,0.09106416456641617,-1.353139954761755,5.042030367216861,unique_actors
ruffy80/ZeusAI,32,4,0.21875,8.0,0.0025624599615631004,2.317271871057445,5.042030367216861,-0.04134898572323751,0.47329042527399423,-1.350720257691945,5.042030367216861,unique_actors
VinUni-Nhom12-402/Nhom12-402-Day10,8,4,0.0,2.0,0.003626473254759746,0.4438089462020297,5.042030367216861,-0.5646739520184048,-0.009521693514525437,-1.3485516984012098,5.042030367216861,unique_actors
Tracer-Cloud/opensre,4,4,0.5,1.0,0.0011651616661811825,0.13156512539279383,5.042030367216861,0.6314973995134061,-0.08999037997927872,-1.3535680832029175,5.042030367216861,unique_actors
woocommerce/woocommerce-ios,4,4,0.0,1.0,0.000562271577171774,0.13156512539279383,5.042030367216861,-0.5646739520184048,-0.08999037997927872,-1.354796829979084,5.042030367216861,unique_actors
pvandervelde/github-bot-sdk,15,4,0.8666666666666667,3.75,0.003341501447983961,0.9902356326181925,5.042030367216861,1.5086897239700676,0.1312985077987928,-1.3491324977795,5.042030367216861,unique_actors
osbuild/osbuild-composer,4,4,0.0,1.0,0.0006537015852263442,0.13156512539279383,5.042030367216861,-0.5646739520184048,-0.08999037997927872,-1.354610487012613,5.042030367216861,unique_actors
OpenMS/OpenMS,5,4,0.4,1.25,0.0003737479443863059,0.20962608059510282,5.042030367216861,0.392263129207044,-0.0698732083630904,-1.3551810588961608,5.042030367216861,unique_actors
electron/electron,5,4,0.2,1.25,0.0005454942177612917,0.20962608059510282,5.042030367216861,-0.08620541140568039,-0.0698732083630904,-1.3548310238175034,5.042030367216861,unique_actors
minh041104/C401-B3,7,4,0.0,1.75,0.0005397486313516847,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.354842733863674,5.042030367216861,unique_actors
FatmaAlaa28/SourceControl,6,4,0.0,1.5,0.002449979583503471,0.2876870357974118,5.042030367216861,-0.5646739520184048,-0.04975603674690208,-1.3509495032948209,5.042030367216861,unique_actors
leanprover/lean4,4,4,0.0,1.0,0.00040052067687994393,0.13156512539279383,5.042030367216861,-0.5646739520184048,-0.08999037997927872,-1.3551264935461236,5.042030367216861,unique_actors
Sunbird-Spark/sunbird-spark-portal,9,4,0.0,2.25,0.0009454774661203908,0.5218699014043386,5.042030367216861,-0.5646739520184048,0.010595478101662883,-1.3540158202905233,5.042030367216861,unique_actors
Blazity/mdcms,14,4,0.14285714285714285,3.5,0.0016349410253415858,0.9121746774158835,5.042030367216861,-0.2229107087236017,0.11118133618260448,-1.3526106286293547,5.042030367216861,unique_actors
whiletrue-industries/normalizi.ng,8,4,0.125,2.0,0.001967051880993361,0.4438089462020297,5.042030367216861,-0.26563111413545204,-0.009521693514525437,-1.3519337554303235,5.042030367216861,unique_actors
DFE-Digital/teacher-training-entitlement,9,4,0.3333333333333333,2.25,0.0009421124254160996,0.5218699014043386,5.042030367216861,0.2327736156694691,0.010595478101662883,-1.354022678560368,5.042030367216861,unique_actors
shopsys/shopsys,11,4,0.18181818181818182,2.75,0.0011934468916133232,0.6779918118089566,5.042030367216861,-0.12970255146138263,0.05082982133403952,-1.3535104352498388,5.042030367216861,unique_actors
kausaltech/kausal-watch,10,4,0.3,2.5,0.0010653030787258974,0.5999308566066477,5.042030367216861,0.15302885890068174,0.030712649717851204,-1.353771604407935,5.042030367216861,unique_actors
kroqdotdev/webhooks-cc,26,4,0.7692307692307693,6.5,0.0034666666666666665,1.8489061398435913,5.042030367216861,1.275589665722843,0.3525873955768643,-1.3488773992768905,5.042030367216861,unique_actors
openjdk/jdk,12,4,0.75,3.0,0.0013081870707511174,0.7560527670112656,5.042030367216861,1.2295830752793115,0.07094699295022784,-1.3532765839595582,5.042030367216861,unique_actors
IT-Academy-BCN/ita-wiki-monorepo,5,4,0.0,1.25,0.00099601593625498,0.20962608059510282,5.042030367216861,-0.5646739520184048,-0.0698732083630904,-1.3539128181291304,5.042030367216861,unique_actors
Dilshod966/0704,16,4,0.0,4.0,0.007673860911270983,1.0682965878205015,5.042030367216861,-0.5646739520184048,0.15141567941498113,-1.3403027412106785,5.042030367216861,unique_actors
dhis2/dhis2-core,4,4,0.25,1.0,0.0003690717844620779,0.13156512539279383,5.042030367216861,0.03341172374750067,-0.08999037997927872,-1.355190589350445,5.042030367216861,unique_actors
snowflakedb/snowflake-cli,8,4,0.0,2.0,0.0006230529595015577,0.4438089462020297,5.042030367216861,-0.5646739520184048,-0.009521693514525437,-1.354672951798052,5.042030367216861,unique_actors
canonical/mir,9,4,0.4444444444444444,2.25,0.001541623843782117,0.5218699014043386,5.042030367216861,0.4985894715654271,0.010595478101662883,-1.3528008178331454,5.042030367216861,unique_actors
kosli-dev/cli,17,4,0.058823529411764705,4.25,0.0020843550760176557,1.1463575430228103,5.042030367216861,-0.4239479106617211,0.17153285103116944,-1.351694680472304,5.042030367216861,unique_actors
topoteretes/cognee,7,4,0.0,1.75,0.0014002800560112022,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.353088889783109,5.042030367216861,unique_actors
luxonis/depthai-core,7,4,0.0,1.75,0.0006968641114982578,0.3657479909997207,5.042030367216861,-0.5646739520184048,-0.029638865130713756,-1.3545225177194125,5.042030367216861,unique_actors
